product_hs92_code,product_name_short,product_name,pci,density,effort,efficiency,cog,strategic_score,export_value,import_value
6810,"Articles of cement, of concrete or of artificial stone","Articles of cement, of concrete or of artificial stone, whether or not reinforced",0.41,0.19899999999999995,0.801,0.511221945137157,0.68,0.28359733174591606,25518345,191910361
8546,Electrical insulators of any material,Electrical insulators of any material,0.588,0.16800000000000004,0.832,0.7058823529411765,0.984,0.2835569803139857,3806989,34936590
2936,Vitamins,"Provitamins and vitamins, natural or reproduced by synthesis (including natural concentrates), derivatives thereof used primarily as vitamins, and intermixtures of the foregoing, whether or not in any solvent",0.799,0.137,0.863,0.9247685185185186,1.204,0.2835106908714277,6069315,116974108
4904,"Music, printed or in manuscript","Music, printed or in manuscript",1.264,0.127,0.873,1.4462242562929062,0.003,0.2828981419001232,8537,509094
8447,Knitting machines,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",0.704,0.15300000000000002,0.847,0.830188679245283,1.026,0.2825238768199197,1126460,63730930
5606,Gimp yarn,"Gimp yarn & strip, synthetic or artificial monofilament",0.627,0.16600000000000004,0.834,0.7508982035928145,0.894,0.28228716198562936,684493,8043639
8308,"Clasps, buckles etc. of metal","Clasps, frames with clasps, buckles, buckle clasps, hooks, eyes, eyelets and the like and parts thereof, of base metal, of a kind used for clothing, footwear, awnings, handbags,travel goods or other made up articles; tubular or bifurcated rivets of base m",0.527,0.18100000000000005,0.819,0.6426829268292683,0.782,0.2819129525242583,2408391,110758134
8007,Other articles of tin,Other articles of tin:,0.472,0.18899999999999995,0.811,0.5812807881773399,0.728,0.28156166302189756,157559,1258478
3504,Peptones,"Peptones and their derivatives; other protein substances and their derivatives, not elsewhere specified or included; hide powder, whether or not chromed",0.85,0.14200000000000002,0.858,0.989522700814901,0.861,0.28153756875331465,320168,57084858
7611,"Aluminum containers, >300 liters","Aluminium reservoirs,vats, tanks, etc, volume >300l",0.697,0.15500000000000003,0.845,0.8238770685579196,0.972,0.28137812572637794,123068,5081131
2906,Cyclic alcohols,"Cyclic alcohols and their halogenated, sulfonated, nitrated or nitrosated derivatives",0.551,0.17100000000000004,0.829,0.663855421686747,0.983,0.28132424610733686,1602497,39671107
6914,Other ceramic articles,Other ceramic articles,0.54,0.17800000000000005,0.822,0.6561360874848118,0.815,0.2812317887100119,4210652,10291443
7009,Glass mirrors,"Glass mirrors, whether or not framed, including rear-view mirrors",0.809,0.14600000000000002,0.854,0.9461988304093568,0.86,0.2805689588166428,25305282,50816697
2928,Organix derivatives of hydrazine,Organic derivatives of hydrazine or of hydroxylamine,0.856,0.14700000000000002,0.853,1.0023419203747073,0.666,0.27978862377626634,308007,8303706
0103,Swine,Live swine,0.794,0.15200000000000002,0.848,0.9352179034157834,0.708,0.27907091392255257,20210068,36144
7616,Other articles of aluminum,Other articles of aluminum,0.551,0.17200000000000004,0.828,0.6646562123039808,0.916,0.27893730197777206,19079656,133979405
8713,Wheelchairs,"Carriages for disabled persons, whether or not motorized or otherwise mechanically propelled",0.755,0.16000000000000003,0.84,0.8977407847800238,0.597,0.2789093056314936,145177,13879949
9019,Therapy applicances,"Mechano-therapy appliances; massage apparatus;psychological aptitude-testing apparatus; ozone therapy, oxygen therapy, aerosol therapy,artificial respiration or other therapeutic respiration apparatus; parts and accessories thereof",0.758,0.15000000000000002,0.85,0.8907168037602821,0.879,0.27877956013748284,12986562,85138656
7904,Zinx bars and wire,"Zinc bars, rods, profiles and wire",0.528,0.17600000000000005,0.824,0.64,0.847,0.2771166366302551,183284,1271511
7111,Platinum clad metals,"Base metals, silver or gold, clad with platinum, not further worked than semimanufactured",0.509,0.18100000000000005,0.819,0.6207317073170732,0.763,0.27697629481904174,2985,64207
3809,Finishing agents,"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs and other products and preparations (for example, dressings and mordants), of a kind used in the textile, paper, leather or like industries, not elsewhere specified or included",0.473,0.18700000000000006,0.813,0.5810810810810811,0.699,0.2763294603815175,42315897,73517361
9028,"Gas, liquid or electricity meters","Gas, liquid or electricity supply or production meters, including calibrating meters thereof; parts and accessories thereof",0.605,0.16800000000000004,0.832,0.7262905162064826,0.806,0.27588678522260957,83330607,108960179
7907,Other articles of zinc,Other articles of zinc:,0.563,0.17500000000000004,0.825,0.6815980629539952,0.722,0.27470241490357156,3064791,8089418
8805,Aircraft launching gear,Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles,0.852,0.137,0.863,0.986111111111111,0.892,0.27462070930704613,280724,17214511
8459,Machine tools for drilling by removing metal,"Machine tools (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes (including turning centers) of heading 8458",0.659,0.14700000000000002,0.853,0.7716627634660422,1.213,0.274104467737999,1071887,29910845
2851,"Inorganic compounds, liquid or compressed air","Inorganic compounds,liquid/compressed air,amalgams ne",1.059,0.14400000000000002,0.856,1.235705950991832,0.001,0.2736342033986992,2515846,1160154
5907,"Other textile fabrics impregnated, coated or covered","Textile fabrics otherwise impregnated, coated or covered; painted canvas being theatrical scenery, studio back-cloths or the like:",0.802,0.14500000000000002,0.855,0.9369158878504673,0.798,0.2734074241701998,1814288,9015837
7412,Copper tube or pipe fittings,"Copper tube or pipe fittings(for example couplings, elbows, sleeves)",0.717,0.14700000000000002,0.853,0.8395784543325526,1.001,0.27257933689270714,7848950,12842542
9405,Lamps,"Lamps and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like, having a permanently fixed light source, and parts thereof not elsewhere spec",0.763,0.15000000000000002,0.85,0.8965922444183314,0.762,0.2724527686729017,50954592,569456243
8434,Dairy machinery,"Milking machines and dairy machinery, and parts thereof",0.691,0.15400000000000003,0.846,0.8158205430932703,0.873,0.2721026143876792,577087,10406824
6603,Parts of umbrellas or walking sticks,"Parts, trimmings and accessories of articles of heading 6601 or 6602",0.563,0.17500000000000004,0.825,0.6815980629539952,0.679,0.2720031054246011,314118,2301047
8311,Wire etc. used for welding,"Wire, rods, tubes, plates, electrodes and similar products of base metal or of metal carbides,coated or cored with flux material, of a kind used for soldering, brazing, welding or deposition of metal or of metal carbides; wire and rods, of agglomerated ba",0.429,0.18700000000000006,0.813,0.5270270270270271,0.769,0.27153240596696354,11984940,133767077
2815,Sodium hydroxide,Sodium hydroxide (Caustic soda); potassium hydroxide (Caustic potash); peroxides of sodium or potassium,0.524,0.17100000000000004,0.829,0.6313253012048193,0.914,0.2714164323056293,17862000,283525223
2901,Acyclic hydrocarbons,Acyclic hydrocarbons,0.601,0.16500000000000004,0.835,0.7188995215311005,0.833,0.27128182135165974,61661960,1063229820
8706,Vehicle chassis fitted with engines,"Chassis fitted with engines, for the motor vehicles of headings 8701 to 8705:",0.619,0.16800000000000004,0.832,0.7430972388955582,0.686,0.2712392208443419,2540116,21569764
4810,"Paper and paperboard, coated with kaolin","Paper and paperboard, coated on one or both sides with kaolin (China clay) or other inorganic substances, with or without a binder, and with no other coating, whether or not surface-colored, surface-decorated or printed, in rolls or rectangular (including",0.647,0.15200000000000002,0.848,0.762073027090695,1.032,0.26944479900956936,244578473,234381879
2708,Pitch and pitch coke,"Pitch and pitch coke, obtained from coal tar or from other mineral tars",0.527,0.18000000000000005,0.82,0.6419001218026797,0.601,0.2687335790514629,763179,26214056
3001,Heparin for therapeutic use,"Glands and other organs for organotherapeutic uses, dried, whether or not powdered; extracts of glands or other organs or of their secretions for organotherapeutic uses; heparin and its salts; other human or animal substances prepared for therapeutic or p",0.735,0.14900000000000002,0.851,0.8626760563380281,0.817,0.2683652800769849,874998,4644207
8418,"Refrigerators, freezers","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps, other than the air conditioning machines of heading 8415; parts thereof",0.545,0.17100000000000004,0.829,0.6566265060240964,0.795,0.2682834220317115,412349188,511341079
9105,Other clocks,Other clocks,0.88,0.139,0.861,1.0208816705336428,0.623,0.2670987229906995,107599,14288517
7411,Copper tubes and pipes,Copper tubes and pipes,0.448,0.18000000000000005,0.82,0.5456760048721072,0.836,0.26706558207905373,3623824,126254492
3704,"Photographic film, not developed","Photographic plates, film, paper, paperboard and textiles, exposed but not developed",0.842,0.16400000000000003,0.836,1.005973715651135,0.004,0.26694903715815516,2070,711817
7208,"Flat-rolled iron, width > 600mm, hot-rolled, not clad","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, hot-rolled, not clad, plated or coated",0.492,0.18000000000000005,0.82,0.5992691839220463,0.687,0.26685749800704645,639941862,1441364902
3907,Polyacetals,"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms",0.434,0.17300000000000004,0.827,0.5241545893719807,1.072,0.26635111069294476,282303743,881609061
8545,Carbon articles for eletrical purposes,"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon, with or without metal, of a kind used for electrical purposes",0.591,0.16000000000000003,0.84,0.7027348394768133,0.92,0.2655718935324661,20558507,108916302
8426,Ships' derricks; cranes,"Ships' derricks; cranes, including cable cranes; mobile lifting frames, straddle carriers and works trucks fitted with a crane",0.59,0.15000000000000002,0.85,0.6933019976498237,1.178,0.26334970940516245,40550945,591950040
8112,Other metals,"Beryllium, chromium,germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium,and articles of these metals, including waste and scrap",0.684,0.15100000000000002,0.849,0.8047058823529413,0.837,0.2629123659430693,97009,2568340
2821,Iron oxides and hydroxides,Iron oxides and hydroxides; earth colors containing 70 percent or more by weight of combined iron evaluated as Fe2O3,0.484,0.17100000000000004,0.829,0.5831325301204819,0.902,0.262401857070345,390518,15362262
9103,Clocks with watch movements,"Clocks with watch movements, excluding clocks of heading 9104",0.954,0.14900000000000002,0.851,1.119718309859155,0.003,0.2618180636256069,48803,39606
9101,Watches with precious metal,"Wrist watches, pocket watches and other watches, including stop watches, with case of precious metal or of metal clad with precious metal",0.804,0.14400000000000002,0.856,0.9381563593932323,0.636,0.26179531859379834,3063767,29520228
9020,Other breathing appliances and gas masks,"Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters; parts and accessories thereof:",0.668,0.14500000000000002,0.855,0.780373831775701,1.009,0.2594664110569877,464008,13555848
8303,Safes,"Armored or reinforced safes, strong-boxes and doors and safe deposit lockers for strong-rooms, cash or deed boxes and the like, and parts thereof, of base metal",0.526,0.16700000000000004,0.833,0.630695443645084,0.831,0.2593596894630882,7092601,14611515
7224,Other alloy steel in primary form,Other alloy steel in ingots or other primary forms; semi- finished products of other alloy steel,0.608,0.15200000000000002,0.848,0.7161366313309776,0.992,0.25898388949814866,7325042,6380679
7308,"Structures and their parts, of iron or steel","Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, sh",0.364,0.19499999999999995,0.805,0.45161290322580644,0.553,0.25875054577991585,126291515,1244939122
4814,Wallpaper,Wallpaper and similar wallcoverings; window transparencies of paper,0.508,0.16600000000000004,0.834,0.6083832335329342,0.899,0.2581093098249943,151568,24229964
3601,Propellant powders,Propellant powders,0.606,0.16100000000000003,0.839,0.7214285714285714,0.721,0.257978798724365,0,2665950
3811,Anti-knock,"Antiknock preparations, oxidation inhibitors, gum inhibitors, viscosity improvers, anti-corrosive preparations and other prepared additives, for mineral oils (including gasoline) or for other liquids used for the same purposes as mineral oils",0.607,0.16200000000000003,0.838,0.7234803337306317,0.684,0.2576862264257769,6089549,175497997
7613,Aluminum containers for compressed or liquefied gas,Aluminum containers for compressed or liquefied gas,0.638,0.14500000000000002,0.855,0.7453271028037384,1.067,0.2570208187891348,982770,2663332
3813,Preparations for fire extinguishers,Preparations and charges for fire extinguishers; charged fire-extinguishing grenades:,0.619,0.15400000000000003,0.846,0.730814639905549,0.864,0.2568408982312181,51046,14625453
8415,Air conditioners,"Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated; parts thereof",0.457,0.17600000000000005,0.824,0.553939393939394,0.756,0.25668869317848425,111750443,826899481
3903,Polymers of styrene,"Polymers of styrene, in primary forms",0.431,0.17400000000000004,0.826,0.5211608222490931,0.898,0.25660973108472374,73680864,307555822
7118,Coin,Coin,0.683,0.14200000000000002,0.858,0.7951105937136206,0.982,0.25531958464167726,18843,83229
3922,"Baths, sinks etc.","Baths, shower baths, sinks, washbasins, bidets, lavatory pans, seats and covers, flushing cisterns and similar sanitary ware, of plastics",0.451,0.17600000000000005,0.824,0.5466666666666667,0.749,0.25500571144049294,3103413,17859132
5408,Woven fabrics of artificial filament yarn,"Woven fabrics of artificial filament yarn, including woven fabrics obtained from materials of heading 5405",0.471,0.16900000000000004,0.831,0.5661057692307693,0.865,0.25378003831846885,14288493,25207317
7019,Glass fibers,"Glass fibers (including glass wool) and articles thereof (for example, yarn, woven fabrics)",0.443,0.17700000000000005,0.823,0.537621359223301,0.716,0.25308016026246194,4357794,82177176
8103,Tantalum,"Tantalum and articles thereof,including waste and scrap",0.562,0.15700000000000003,0.843,0.6658767772511849,0.887,0.25210228674405666,3156214,43858911
8108,Titanium,"Titanium and articles thereof, including waste and scrap",0.896,0.11699999999999999,0.883,1.0135746606334841,0.957,0.2504590754796165,528540,13378032
5605,Metallised yarn,"Metalized yarn, whether or not gimped, being textile yarn, or strip or the like of heading 5404 or 5405, combined with metal in the form of thread, strip or powder or covered with metal:",0.483,0.16600000000000004,0.834,0.578443113772455,0.842,0.24938583494646954,443996,2197207
7015,Clock or watch glasses and similar glasses,"Clock or watch glasses and similar glasses, glasses for noncorrective or corrective spectacles, curved, bent, hollowed or the like, not optically worked; hollow glass spheres and their segments, for the manufacture of such glasses",0.576,0.18400000000000005,0.816,0.7050183598531211,0.003,0.24867785473869047,16180,571549
3214,Glaziers' putty,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings; nonrefractory surfacing preparations for facades, indoor walls, floors, ceilings or the like",0.437,0.17400000000000004,0.826,0.528415961305925,0.751,0.24862366514067694,8361297,67393152
7508,Other articles of nickel,Other articles of nickel,0.964,0.11099999999999999,0.889,1.0831460674157303,0.886,0.24837973924740764,11618290,13378773
5604,Rubber textiles,"Rubber thread and cord, textile covered; textile yarn, and strip and the like of heading 5404 or 5405, impregnated, coated, covered or sheathed with rubber or plastics",0.475,0.16500000000000004,0.835,0.5681818181818182,0.876,0.248066708788286,1893482,17118374
7503,Nickel waste and scrap,Nickel waste and scrap,0.44,0.16800000000000004,0.832,0.5282112845138055,0.904,0.24803229051387402,3713160,764873
1210,Hop cones,"Hop cones, fresh or dried, whether or not ground, powdered or in the form of pellets; lupulin",0.716,0.14,0.86,0.8315911730545876,0.8,0.2469050844384278,0,646201
2923,Quaternary ammonium salts and hydroxides,"Quaternary ammonium salts and hydroxides; lecithins and other phosphoaminolipids, whether or not chemically defined",0.502,0.16000000000000003,0.84,0.5969084423305588,0.879,0.24475659537144218,1471501,52821035
3916,Monofilament,"Monofilament of which any cross-sectional dimension exceeds 1 mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked, of plastics",0.575,0.15200000000000002,0.848,0.6772673733804475,0.861,0.24403355305657126,19743082,34729228
5111,Woven fabrics of carded wool,Woven fabrics of carded wool or of carded fine animal hair,0.62,0.14500000000000002,0.855,0.7242990654205608,0.914,0.24376438621561708,180253,4036370
8450,Household- or laundry-type washing machines,"Household- or laundry-type washing machines, including machines which both wash and dry; parts thereof",0.337,0.18700000000000006,0.813,0.41400491400491407,0.626,0.24333750345627234,9878235,173032081
3913,Natural polymers,"Natural polymers (for example, alginic acid) and modified natural polymers (for example, hardened proteins, chemical derivatives of natural rubber), not elsewhere specified or included, in primary forms",0.617,0.14400000000000002,0.856,0.7199533255542591,0.941,0.24302767773017517,7135412,35797915
9603,Brooms and mops,"Brooms, brushes (including brushes constituting parts of machines,appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers;squeege",0.32,0.18600000000000005,0.814,0.39263803680981596,0.703,0.24283276084272784,49100253,131080087
4012,Used pneumatic tires of rubber,"Retreaded or used pneumatic tires of rubber; solid or cushion tires, tire treads and tire flaps, of rubber",0.291,0.18600000000000005,0.814,0.3570552147239264,0.794,0.24249172202036923,8775050,31005713
3208,"Paints and varnishes, nonaqueous","Paints and varnishes (including enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a nonaqueous medium; solutions as defined in note 4 to this chapter",0.351,0.18000000000000005,0.82,0.42752740560292324,0.758,0.24200784879837445,75816111,223608095
3206,Other coloring matter,"Other coloring matter; preparations as specified in note 3 to this chapter, other than those of heading 3203, 3204 or 3205; inorganic products of a kind used as luminophores, whether or not chemically defined",0.641,0.14500000000000002,0.855,0.7488317757009346,0.818,0.24199858579997532,19286099,291364040
3820,Antifreezing preparation,Antifreezing preparations and prepared deicing fluids,0.481,0.16500000000000004,0.835,0.5753588516746412,0.748,0.24126557508767482,9063907,8770583
9616,Scent sprays,"Scent sprayers and similar toilet sprayers, and mounts and heads therefor; powder puffs and pads for the application of cosmetics or toilet preparations",0.697,0.14500000000000002,0.855,0.8142523364485981,0.623,0.24111903767339277,2011370,47872776
9403,Other furniture and parts,Other furniture and parts thereof,0.24,0.19799999999999995,0.802,0.298879202988792,0.602,0.241101369964641,1089551220,582430979
7610,"Aluminum structures (bridges, towers etc)","Aluminum structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge-sections, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, balus",0.289,0.18999999999999995,0.81,0.35635018495684334,0.64,0.2395378081009678,34443894,93463615
3804,Residual lyes,"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or chemically treated, including lignin sulfonates, but excluding tall oil of heading 3803",0.621,0.14500000000000002,0.855,0.7254672897196262,0.841,0.23938472160968882,59941,5388895
6905,Architectural ceramic ornaments,"Roofing tiles, chimney pots, cowls, chimney liners, architectural ornaments and other ceramic constructional goods",0.366,0.17800000000000005,0.822,0.44471445929526127,0.702,0.23802394390262072,512629,2981097
6506,Other headgear,"Other headgear, whether or not lined or trimmed",0.344,0.17300000000000004,0.827,0.41545893719806765,0.898,0.236814335437806,24694489,23721514
8453,Machinery for preparing leather,"Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines; parts thereof",0.459,0.16200000000000003,0.838,0.5470798569725864,0.831,0.23653803772957135,699277,60022638
9608,Pens,"Ball point pens; felt tipped and other porous-tipped pens and markers;fountain pens, stylograph pens and other pens; duplicating styli; propelling or sliding pencils (for example, mechanical pencils); pen-holders, pencil-holders and similar holders; part",0.439,0.16100000000000003,0.839,0.5226190476190476,0.924,0.23646998161032684,11702553,99643619
4911,Other printed matter,"Other printed matter, including printed pictures and photographs",0.411,0.16700000000000004,0.833,0.49280575539568344,0.838,0.2361141762518359,9952934,43051381
3003,"Medicaments, not packaged","Medicaments (excluding goods of heading 3002, 3005 or 3006) consisting of two or more constituents which have been mixed together for therapeutic or prophylactic uses, not put up in measured doses or in forms or packings for retail sale",0.494,0.15800000000000003,0.842,0.5860023724792408,0.823,0.2359843473938419,20316710,43991532
5905,Textile wall coverings,Textile wall coverings:,0.863,0.14500000000000002,0.855,1.0081775700934579,0.004,0.2359402874772529,338541,1155200
3304,Make-up preparations,"Beauty or make-up preparations and preparations for the care of the skin (other than medicaments), including sunscreen or sun tan preparations; manicure or pedicure preparations",0.453,0.16600000000000004,0.834,0.5425149700598803,0.72,0.23555294443938363,147802760,461888193
5113,Woven fabrics of coarse animal hair,Woven fabrics of coarse animal hair or of horsehair,0.831,0.14800000000000002,0.852,0.9742086752637749,0.004,0.23500573974351913,0,38684
8438,Machinery for the industrial preparation of food or drink,"Machinery, not specified or included elsewhere in this chapter, for the industrial preparation or manufacture of food or drink, other than machinery for the extraction or preparation of animal or fixed vegetable fats or oils; parts thereof",0.445,0.15800000000000003,0.842,0.5278766310794781,0.958,0.23442960909889263,7082060,237913381
8213,Scissors,"Scissors, tailors' shears and similar shears, and blades and other base metal parts thereof:",0.745,0.15700000000000003,0.843,0.8827014218009479,0.002,0.23397751149633547,45098,22502569
3305,Hair products,Preparations for use on the hair,0.333,0.18100000000000005,0.819,0.4060975609756098,0.66,0.23390309793349512,93591189,62860909
6813,Friction material and articles thereof,"Friction material and articles thereof (for example, sheets, rolls, strips, segments, discs, washers, pads), not mounted, for brakes, for clutches or the like, with a basis of asbestos, of other mineral substances or of cellulose, whether or not combined",0.465,0.15900000000000003,0.841,0.5522565320665084,0.852,0.2336735296167025,8077989,20103260
0203,Pork,"Meat of swine, fresh, chilled or frozen",0.548,0.14400000000000002,0.856,0.6394399066511086,1.004,0.2329928570044504,0,19377230
5502,Artificial filament tow,Artificial filament tow,0.611,0.14100000000000001,0.859,0.7104651162790697,0.884,0.23276772396408066,3803016,269437689
8206,Retail tool sets,"Tools of two or more of headings 8202 to 8205, put up in sets for retail sale",0.523,0.16100000000000003,0.839,0.6226190476190476,0.584,0.23235518985922893,670953,14558778
5002,Raw silk,Raw silk (not thrown),0.467,0.17000000000000004,0.83,0.5619735258724429,0.496,0.2315976854667788,15629,17115
8405,Water gas generators,"Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers; parts thereof",0.324,0.17800000000000005,0.822,0.39368165249088705,0.731,0.23112716104989825,1292465,50960504
8709,Work trucks,"Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used in factories,warehouses, dock areas or airports for short distance transport of goods; tractors of the type used on railway station platforms; parts of the foreg",0.437,0.15600000000000003,0.844,0.5171597633136095,0.988,0.23107484055658478,2296567,13774147
3210,Other paints and varnishes,"Other paints and varnishes (including enamels, lacquers and distempers); prepared water pigments of a kind used for finishing leather",0.242,0.18799999999999994,0.812,0.29766297662976626,0.692,0.22941140530532778,4778702,12165143
5004,Silk yarn,Silk yarn (other than yarn spun from silk waste) not put up for retail sale,0.442,0.16800000000000004,0.832,0.5306122448979592,0.592,0.22885880203260953,1920,2336615
9003,"Frames for spectacles, goggles","Frames and mountings for spectacles, goggles or the like, and parts thereof",0.386,0.16600000000000004,0.834,0.46227544910179647,0.818,0.22791540025206863,931051,26743031
7013,Glassware for interior decorative use,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 7010 or 7018)",0.468,0.15500000000000003,0.845,0.5531914893617021,0.865,0.22788557001872622,44927140,87258549
6507,Headbands,"Headbands, linings, covers, hat foundations, hat frames, peaks (visors) and chin straps, for headgear",0.219,0.18999999999999995,0.81,0.27003699136868065,0.68,0.22739459377696294,2059173,6757339
8411,Gas turbines,"Turbojets, turbo propellers and other gas turbines, and parts thereof",0.485,0.15300000000000002,0.847,0.5719339622641509,0.851,0.2268661116842997,104759651,705606249
1109,Wheat gluten,"Wheat gluten, whether or not dried",0.502,0.15200000000000002,0.848,0.591283863368669,0.793,0.2248842507214576,1253976,4882403
7116,Articles of precious stones,"Articles of natural or cultured pearls, precious or semi- precious stones (natural, synthetic or reconstructed)",0.168,0.19199999999999995,0.808,0.207663782447466,0.729,0.2233232307221067,1415882,1178230
8002,Tin waste and scrap,Tin waste and scrap,0.24,0.18400000000000005,0.816,0.2937576499388005,0.701,0.22245769471509516,92662,0
5806,Narrow woven fabrics,"Narrow woven fabrics, other than goods of heading 5807; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs)",0.046,0.21599999999999997,0.784,0.058598726114649675,0.452,0.22226982875304033,21536578,120167886
7419,Other articles of copper,Other articles of copper,0.351,0.16000000000000003,0.84,0.4173602853745541,1.012,0.22215649616249308,120625,4444385
7211,"Flat-rolled iron, width < 600mm, not clad","Flat-rolled products of iron or nonalloy steel, of a width of less than 600 mm, not clad, plated or coated",0.401,0.16200000000000003,0.838,0.4779499404052444,0.78,0.22143239926739222,2429313,37922278
4901,"Books, brochures etc.","Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",0.3,0.17700000000000005,0.823,0.3640776699029126,0.673,0.22072171911963026,8619075,34605473
2846,Compounds of rare-earth metals,"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium, or of mixtures of these metals",0.255,0.18600000000000005,0.814,0.3128834355828221,0.566,0.22066437621036805,0,645763
7604,Aluminum bars,"Aluminum bars, rods and profiles",0.139,0.20199999999999996,0.798,0.1739674593241552,0.5,0.22047366608049687,166540089,62134272
3925,Plastic builders' ware,"Builders' ware of plastics, not elsewhere specified or included",0.246,0.18300000000000005,0.817,0.30073349633251834,0.668,0.21986096609401265,15094857,104612370
4415,Packing boxes,"Packing cases, boxes, crates, drums and similar packings, of wood; cable-drums, of wood; pallets, box-pallets and other load boards, of wood; pallet collars of wood",0.216,0.18999999999999995,0.81,0.2663378545006165,0.557,0.21904527603636192,8389882,2840349
6702,Artificial flowers,"Artificial flowers, foliage and fruit and parts thereof; articles made of artificial flowers, foliage or fruit",0.528,0.17300000000000004,0.827,0.6376811594202899,0.001,0.2185607486943048,4314580,50508531
8205,Hand tools n.e.c.,"Hand tools (including glass cutters) not elsewhere specified or included; blowtorches and similar self-contained torches; vises, clamps and the like, other than accessories for and parts of machine tools; anvils; portable forges; hand- or pedal-operated g",0.557,0.134,0.866,0.6424452133794695,1.026,0.21806005042320503,4015713,103201391
3307,Toiletries,"Pre-shave, shaving or after-shave preparations, personal deodorants, bath preparations, depilatories and other perfumery, cosmetic or toilet preparations, not elsewhere specified or included; prepared room deodorizers, whether or not perfumed",0.247,0.18500000000000005,0.815,0.3026960784313726,0.571,0.21753215602137188,38685120,55038320
2939,Vegetable alkaloids,"Vegetable alkaloids, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives",0.441,0.15200000000000002,0.848,0.519434628975265,0.872,0.21740895077210726,5966071,21033893
4701,Mechanical woodpulp,Mechanical woodpulp,0.505,0.14900000000000002,0.851,0.5927230046948357,0.742,0.21686810389127628,0,2043442
3405,Polishes and creams,"Polishes and creams, for footwear, furniture, floors, coachwork, glass or metal, scouring pastes and powders and similar preparations (whether or not in the form of paper, wadding, felt, nonwovens, cellular plastics or cellular rubber, impregnated, coated",0.31,0.17200000000000004,0.828,0.3739445114595899,0.709,0.21613382737528497,1899107,10704896
3803,Tall oil,"Tall oil, whether or not refined",0.493,0.15800000000000003,0.842,0.5848161328588375,0.494,0.21512681125866048,649740,479731
7504,Nickel powders,Nickel powders and flakes,0.8,0.124,0.876,0.9122006841505131,0.483,0.21447509512555116,0,3135428
0209,Pig and poultry fat,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",0.4,0.15300000000000002,0.847,0.47169811320754723,0.928,0.2143612324948418,0,296142
4906,"Architectural, engineering, etc. drawings","Plans and drawings for architectural, engineering, industrial, commercial, topographical or similar purposes, being originals drawn by hand; handwritten texts; photographic reproductions on sensitized paper and carbon copies of the foregoing",0.675,0.15400000000000003,0.846,0.7969303423848879,0.004,0.2142855098557349,183599,518972
9406,Prefabricated buildings,Prefabricated buildings:,0.229,0.18300000000000005,0.817,0.2799511002444988,0.63,0.2139345340147093,22782352,309469377
1806,Chocolates,Chocolate and other food preparations containing cocoa,0.292,0.17600000000000005,0.824,0.35393939393939394,0.617,0.2137651385726761,66928656,112454444
8402,Steam boilers,Steam or other vapor generating boilers (other than central heating hot water boilers capable also of producing low pressure steam); super-heated water boilers; parts thereof,0.174,0.18999999999999995,0.81,0.21454993834771885,0.607,0.21339148805715044,4648355,502507620
