product_hs92_code,product_name_short,export_value,import_value,export_rca,pci,cog,distance,density,is_current_export,strategic_score
3819,Hydraulic fluids,579897,12487358,0.042307,0.471,0.299,0.86,0.14,0,0.06594
7608,Aluminum tubes and pipes,7121032,29043965,0.2399,0.368,0.271,0.821,0.17900000000000005,0,0.06587200000000001
2526,Natural steatite,742179,33069649,0.060963,0.396,0.25,0.834,0.16600000000000004,0,0.06573600000000002
9614,Smoking pipes,140484,1740586,0.035934,0.35,0.194,0.814,0.18600000000000005,0,0.06510000000000002
8453,Machinery for preparing leather,397091,126642066,0.031917,0.374,0.224,0.827,0.17300000000000004,0,0.06470200000000001
9401,Seats,663754789,453839293,0.600725,0.315,0.214,0.798,0.20199999999999996,0,0.06362999999999999
7301,Sheet piling of iron or steel,892808,24960845,0.041879,0.334,0.18,0.812,0.18799999999999994,0,0.06279199999999999
3213,Artists' colors,94308,6846924,0.008084,0.315,0.208,0.802,0.19799999999999995,0,0.06236999999999999
4817,Letterstock,2592865,4220905,0.195437,0.301,0.208,0.797,0.20299999999999996,0,0.061102999999999984
7325,Other cast articles of iron or steel,18887854,54717807,0.203996,0.332,0.258,0.817,0.18300000000000005,0,0.06075600000000002
8205,Hand tools n.e.c.,9208837,105012485,0.084363,0.419,0.354,0.855,0.14500000000000002,0,0.060755
3501,Casein,0,51004204,0.0,0.361,0.147,0.832,0.16800000000000004,0,0.060648000000000014
8206,Retail tool sets,250759,18542055,0.012612,0.393,0.219,0.847,0.15300000000000002,0,0.06012900000000001
8425,Pulleys and winches,14012268,115660743,0.131718,0.42,0.409,0.86,0.14,0,0.058800000000000005
6506,Other headgear,18493653,23260912,0.312968,0.34,0.406,0.828,0.17200000000000004,0,0.05848000000000002
2846,Compounds of rare-earth metals,0,510828,0.0,0.313,0.232,0.815,0.18500000000000005,0,0.05790500000000002
8201,Handtools for gardening,758385,14107101,0.029372,0.316,0.283,0.817,0.18300000000000005,0,0.05782800000000002
4911,Other printed matter,9886571,73068534,0.079663,0.336,0.287,0.828,0.17200000000000004,0,0.05779200000000002
2938,Glycosides,921793,25663952,0.048115,0.298,0.201,0.808,0.19199999999999995,0,0.05721599999999998
8716,Trailers and semi-trailers,4356754,99761039,0.01077,0.333,0.298,0.83,0.17000000000000004,0,0.056610000000000014
6507,Headbands,2103087,7603210,0.373241,0.292,0.264,0.807,0.19299999999999995,0,0.05635599999999998
4822,"Bobbins, spools, cops of paper",5393053,4944996,0.897263,0.28,0.158,0.799,0.20099999999999996,0,0.05627999999999999
2923,Quaternary ammonium salts and hydroxides,1065499,51735369,0.032973,0.33,0.304,0.83,0.17000000000000004,0,0.05610000000000002
7011,Glass envelopes,15787,445339,0.016894,0.331,0.0,0.833,0.16700000000000004,0,0.055277000000000014
7611,"Aluminum containers, >300 liters",257191,1564829,0.07086,0.341,0.337,0.838,0.16200000000000003,0,0.05524200000000001
8606,"Railway cars, not self-propelled",336761,880173,0.003881,0.302,0.123,0.818,0.18200000000000005,0,0.05496400000000001
2904,"Sulfonated, nitrated derivatives of hydrocarbons",2815430,15561705,0.110059,0.291,0.158,0.812,0.18799999999999994,0,0.05470799999999998
2831,Dithionites and sulfoxylates,598445,8541889,0.213681,0.318,0.27,0.833,0.16700000000000004,0,0.053106000000000014
3502,Albumins,297214,17301628,0.007444,0.366,0.294,0.856,0.14400000000000002,0,0.05270400000000001
0210,Preserved meat,2849787,1705874,0.041487,0.294,0.224,0.823,0.17700000000000005,0,0.05203800000000001
9502,Dolls,55139071,53701649,0.775057,0.282,0.2,0.817,0.18300000000000005,0,0.05160600000000001
1004,Oats,17949,30161,0.001359,0.303,0.177,0.832,0.16800000000000004,0,0.05090400000000001
9501,"Rideable wheeled toys, dolls carriages",37107197,36133434,0.775158,0.277,0.2,0.817,0.18300000000000005,0,0.05069100000000002
5811,Quilted textile products,45786,4067369,0.015355,0.265,0.212,0.809,0.19099999999999995,0,0.050614999999999986
9704,Postage or revenue stamps,33587,814306,0.024942,0.284,0.0,0.822,0.17800000000000005,0,0.05055200000000001
3214,Glaziers' putty,9999402,144231194,0.075162,0.27,0.199,0.813,0.18700000000000006,0,0.05049000000000002
9503,Toys,475298216,462842015,0.775129,0.273,0.2,0.817,0.18300000000000005,0,0.04995900000000002
7004,Drawn and blown glass,249526,27452,0.01579,0.277,0.221,0.822,0.17800000000000005,0,0.049306000000000016
8452,Sewing machines,2463940,133482685,0.043974,0.213,0.253,0.77,0.22999999999999998,0,0.04898999999999999
3820,Antifreezing preparation,11137355,12209789,0.60785,0.272,0.215,0.821,0.17900000000000005,0,0.048688000000000016
6914,Other ceramic articles,9802564,13124968,0.349273,0.261,0.316,0.814,0.18600000000000005,0,0.04854600000000001
3823,Industrial monocarboxylic fatty acids,631188235,719434433,0.659809,0.273,0.33,0.824,0.17600000000000005,0,0.048048000000000014
7209,"Flat-rolled iron, width > 600mm, cold-rolled, not clad",846757,490669648,0.004871,0.262,0.269,0.817,0.18300000000000005,0,0.047946000000000016
0705,Lettuce,1743182,502200,0.039534,0.265,0.17,0.821,0.17900000000000005,0,0.04743500000000001
5406,Synthetic filament yarn for retail sale,205307,71192,0.110278,0.285,0.193,0.834,0.16600000000000004,0,0.047310000000000005
5405,"Artificial monofilament >67dtex t<1mm, strip, straws t<5mm",57212,30862,0.245584,0.241,0.0,0.804,0.19599999999999995,0,0.047235999999999986
3306,Dental hygiene products,24299971,24815088,0.302589,0.254,0.205,0.815,0.18500000000000005,0,0.04699000000000001
6911,Porcelain or china household articles,52734606,81914555,0.542714,0.242,0.0,0.806,0.19399999999999995,0,0.04694799999999999
7228,Other bars and rods of other alloy steel,1619720,352468760,0.012148,0.256,0.276,0.822,0.17800000000000005,0,0.04556800000000001
2806,Hydrochloric acid,10843,1875926,0.002084,0.237,0.194,0.809,0.19099999999999995,0,0.04526699999999999
7413,"Copper wire, uninsulated",475324,3095209,0.013628,0.257,0.207,0.827,0.17300000000000004,0,0.044461000000000014
8426,Ships' derricks; cranes,23837850,499388354,0.11295,0.282,0.447,0.844,0.15600000000000003,0,0.043992
3505,Dextrins and other modified starches,20342637,166867177,0.342791,0.25,0.314,0.828,0.17200000000000004,0,0.04300000000000001
5703,"Carpets, tufted",17995939,11284976,0.2064,0.217,0.159,0.804,0.19599999999999995,0,0.042531999999999986
2901,Acyclic hydrocarbons,15169072,1620125556,0.047765,0.21,0.191,0.802,0.19799999999999995,0,0.04157999999999999
2307,Wine lees,0,104396,0.0,0.259,0.0,0.84,0.16000000000000003,0,0.04144000000000001
6810,"Articles of cement, of concrete or of artificial stone",47999460,117361584,0.353756,0.197,0.238,0.793,0.20699999999999996,0,0.040778999999999996
3902,Polymers of propylene,37601473,1486077118,0.074893,0.214,0.19,0.811,0.18899999999999995,0,0.04044599999999999
9602,Worked vegetable or mineral carving material,10814620,6432415,0.767888,0.201,0.194,0.801,0.19899999999999995,0,0.03999899999999999
9403,Other furniture and parts,1045776086,710847251,0.812738,0.188,0.212,0.788,0.21199999999999997,0,0.039855999999999996
3901,Polymers of ethylene,181161590,1606874188,0.189183,0.195,0.153,0.799,0.20099999999999996,0,0.039194999999999994
4504,Agglomerated cork,11282,1132925,0.000846,0.226,0.152,0.83,0.17000000000000004,0,0.03842000000000001
7503,Nickel waste and scrap,3570930,1311855,0.245937,0.213,0.267,0.82,0.18000000000000005,0,0.038340000000000006
4410,Particle board and similar board,13830546,25584741,0.108104,0.192,0.143,0.801,0.19899999999999995,0,0.03820799999999999
1003,Barley,6019,123397,5.9e-05,0.212,0.128,0.821,0.17900000000000005,0,0.03794800000000001
6813,Friction material and articles thereof,7361412,18376416,0.408898,0.233,0.304,0.839,0.16100000000000003,0,0.03751300000000001
7117,Imitation jewelry,19706527,42787658,0.184491,0.197,0.192,0.812,0.18799999999999994,0,0.03703599999999999
0408,Egg yolks,221507,12215673,0.010489,0.193,0.189,0.809,0.19099999999999995,0,0.03686299999999999
5516,Woven fabrics of artificial staple fibers,18708350,236837450,0.331723,0.209,0.0,0.828,0.17200000000000004,0,0.03594800000000001
3211,Prepared driers,313596,6884687,0.11411,0.171,0.146,0.79,0.20999999999999996,0,0.03591
8604,Railway service vehicles,0,3138741,0.0,0.237,0.236,0.849,0.15100000000000002,0,0.035787000000000006
8431,Parts for use with hoists and excavation machinery,320020755,1716386680,0.393253,0.213,0.341,0.832,0.16800000000000004,0,0.03578400000000001
7303,Tubes of cast iron,1017372,22695892,0.053073,0.195,0.206,0.817,0.18300000000000005,0,0.03568500000000001
8410,"Hydraulic turbines, water wheels and regulators",266262,42509550,0.02021,0.206,0.317,0.828,0.17200000000000004,0,0.035432000000000005
6601,Umbrellas,1557882,54187146,0.039754,0.184,0.0,0.812,0.18799999999999994,0,0.03459199999999999
2821,Iron oxides and hydroxides,747713,13061542,0.065157,0.181,0.205,0.811,0.18899999999999995,0,0.03420899999999999
4012,Used pneumatic tires of rubber,8623661,32812178,0.248919,0.175,0.264,0.806,0.19399999999999995,0,0.03394999999999999
2939,Vegetable alkaloids,8300555,20829829,0.31365,0.221,0.304,0.848,0.15200000000000002,0,0.033592000000000004
5609,"Articles of yarn, rope etc not elsewhere clasified",1265711,12166620,0.120429,0.159,0.184,0.791,0.20899999999999996,0,0.033231
5007,Woven silk fabrics,326609,3551851,0.032335,0.2,0.265,0.839,0.16100000000000003,0,0.032200000000000006
2514,Slate,206947,83413,0.358074,0.161,0.0,0.801,0.19899999999999995,0,0.03203899999999999
6303,Curtains,5963432,7295216,0.085581,0.163,0.202,0.811,0.18899999999999995,0,0.03080699999999999
5306,Flax yarn,1324,633926,0.000212,0.161,0.192,0.814,0.18600000000000005,0,0.02994600000000001
7110,Platinum,3347198,5217182,0.006382,0.19,0.161,0.843,0.15700000000000003,0,0.029830000000000006
3305,Hair products,103926589,65653002,0.471507,0.156,0.193,0.81,0.18999999999999995,0,0.029639999999999993
5806,Narrow woven fabrics,27359353,140937943,0.539656,0.134,0.189,0.782,0.21799999999999997,0,0.029212
2835,Phosphates,684275,100199413,0.012618,0.16,0.241,0.819,0.18100000000000005,0,0.02896000000000001
5809,Woven fabric incorporating metal threads,8287,78323,0.026941,0.146,0.0,0.802,0.19799999999999995,0,0.028907999999999993
9603,Brooms and mops,45771794,141101144,0.291667,0.145,0.265,0.808,0.19199999999999995,0,0.02783999999999999
8306,"Ornaments, statuettes, etc. of metal",9741971,21455234,0.310643,0.15,0.199,0.819,0.18100000000000005,0,0.027150000000000007
6905,Architectural ceramic ornaments,500242,2520056,0.058762,0.143,0.239,0.816,0.18400000000000005,0,0.026312000000000006
3925,Plastic builders' ware,14481546,129047482,0.069657,0.127,0.161,0.795,0.20499999999999996,0,0.026034999999999996
6912,Ceramic household articles,12840006,7051761,0.466384,0.132,0.21,0.804,0.19599999999999995,0,0.025871999999999996
8805,Aircraft launching gear,1440716,6129009,0.057793,0.142,0.114,0.821,0.17900000000000005,0,0.025418000000000003
4302,Other tanned furskins,44235,4618947,0.002894,0.127,0.107,0.8,0.19999999999999996,0,0.025399999999999995
4304,Artificial fur,65853,7131612,0.038143,0.135,0.163,0.813,0.18700000000000006,0,0.02524500000000001
5006,"Silk yarn, for retail sale",14020,103888,0.10602,0.144,0.0,0.826,0.17400000000000004,0,0.025056000000000005
2105,Ice cream,27297357,11685886,0.382338,0.125,0.121,0.801,0.19899999999999995,0,0.024874999999999994
0406,Cheese,12194718,133700691,0.023861,0.126,0.15,0.809,0.19099999999999995,0,0.024065999999999994
3307,Toiletries,44660490,58109631,0.241361,0.117,0.147,0.798,0.20199999999999996,0,0.023633999999999995
2803,Carbon,28258874,288012994,0.349097,0.117,0.202,0.808,0.19199999999999995,0,0.022463999999999994
6001,"Pile fabrics, knit",21175995,273513263,0.271331,0.102,0.0,0.783,0.21699999999999997,0,0.022133999999999994
4808,Corrugated paper and paperboard,1308541,8806543,0.048399,0.125,0.254,0.825,0.17500000000000004,0,0.021875000000000006
2809,Phosphoric acid etc.,0,35739448,0.0,0.122,0.092,0.824,0.17600000000000005,0,0.021472000000000005
7321,Stoves and similar non-electric appliances of iron or steel,47054726,127959691,0.345986,0.109,0.171,0.804,0.19599999999999995,0,0.021363999999999994
3814,Organic composite solvents and thinners,4287015,34604067,0.172989,0.108,0.193,0.807,0.19299999999999995,0,0.020843999999999994
3208,"Paints and varnishes, nonaqueous",78325744,214827130,0.388937,0.11,0.288,0.814,0.18600000000000005,0,0.020460000000000006
4303,Furskin apparel,692644,4086099,0.046186,0.11,0.155,0.815,0.18500000000000005,0,0.020350000000000007
5512,Woven fabrics of > 85% synthetic staple fibers,10467379,64631557,0.283293,0.115,0.242,0.826,0.17400000000000004,0,0.020010000000000007
7323,Household articles of iron or steel,20947965,260329918,0.110664,0.111,0.141,0.82,0.18000000000000005,0,0.019980000000000005
9307,Swords,18900,7071,0.021147,0.109,0.0,0.819,0.18100000000000005,0,0.019729000000000007
3304,Make-up preparations,150584824,541371929,0.183151,0.106,0.211,0.817,0.18300000000000005,0,0.019398000000000006
4108,Chamois leather,252776,1511154,0.147133,0.107,0.244,0.82,0.18000000000000005,0,0.019260000000000006
2206,Other fermented beverages,56865,1141986,0.002582,0.098,0.165,0.818,0.18200000000000005,0,0.017836000000000005
2834,"Nitrites, nitrates",63140,12585360,0.003595,0.078,0.156,0.798,0.20199999999999996,0,0.015755999999999996
4013,Rubber inner tubes,11993685,20726137,0.810165,0.072,0.204,0.782,0.21799999999999997,0,0.015695999999999998
5501,Synthetic filament tow,835305,53294660,0.077421,0.071,0.148,0.781,0.21899999999999997,0,0.015548999999999997
5207,Cotton yarn for retail sale,500254,1151562,0.090039,0.081,0.16,0.819,0.18100000000000005,0,0.014661000000000004
2004,"Other vegetables, frozen",4508093,87141236,0.025242,0.086,0.169,0.831,0.16900000000000004,0,0.014534000000000002
3303,Perfumes,102512651,114030625,0.289987,0.076,0.205,0.82,0.18000000000000005,0,0.013680000000000003
5109,"Yarn of wool or animal hair, for retail sale",17698,244969,0.003016,0.081,0.22,0.837,0.16300000000000003,0,0.013203000000000003
5302,Hemp fiber,0,28279,0.0,0.071,0.0,0.815,0.18500000000000005,0,0.013135000000000003
8702,Buses,3980063,189358508,0.015319,0.058,0.085,0.802,0.19799999999999995,0,0.011483999999999998
4901,"Books, brochures etc.",8749972,44446023,0.051351,0.059,0.197,0.811,0.18899999999999995,0,0.011150999999999996
4109,Patent leather,27058,11053228,0.008841,0.058,0.136,0.823,0.17700000000000005,0,0.010266000000000003
8803,Parts of other aircraft,309914802,352196513,0.341306,0.056,0.228,0.819,0.18100000000000005,0,0.010136000000000003
4201,Saddlery and harnesses,3651424,4438360,0.123724,0.05,0.243,0.805,0.19499999999999995,0,0.009749999999999998
8704,Motor vehicles for transporting goods,354265618,1708663873,0.158468,0.055,0.236,0.825,0.17500000000000004,0,0.009625000000000003
1001,Wheat and meslin,320082,3155430888,0.000499,0.052,0.139,0.825,0.17500000000000004,0,0.009100000000000002
1702,Other sugars,75409510,341210987,0.576318,0.046,0.206,0.823,0.17700000000000005,0,0.008142000000000002
6913,Ornamental ceramic articles,4006386,6978457,0.142216,0.032,0.222,0.793,0.20699999999999996,0,0.006623999999999999
1603,Extracts and juices of meat or fish,770523,4002550,0.246065,0.033,0.147,0.805,0.19499999999999995,0,0.006434999999999999
9618,Mannequins,2012481,3683250,0.326165,0.033,0.195,0.813,0.18700000000000006,0,0.006171000000000002
1205,Rape or colza seeds,0,363330,0.0,0.038,0.164,0.839,0.16100000000000003,0,0.006118000000000001
2205,"Wine, flavored",58607,301595,0.006161,0.03,0.126,0.825,0.17500000000000004,0,0.005250000000000001
6807,Asphalt,225139,26546026,0.007335,0.022,0.159,0.822,0.17800000000000005,0,0.003916000000000001
7215,Other bars and rods of iron or nonalloy steel,78649,17225739,0.002777,0.02,0.179,0.806,0.19399999999999995,0,0.003879999999999999
2844,Uranium,504598,7009085,0.001691,0.021,0.069,0.833,0.16700000000000004,0,0.003507000000000001
2209,Vinegars,94492,3610893,0.00821,0.019,0.206,0.832,0.16800000000000004,0,0.003192000000000001
3203,Coloring matter of animal or vegetable origin,888415,10870175,0.043403,0.019,0.329,0.851,0.14900000000000002,0,0.002831
4804,Uncoated kraft paper and paperboard,65551471,132203977,0.34738,0.014,0.11,0.802,0.19799999999999995,0,0.0027719999999999993
3706,Motion-picture film,29065,9106,0.464891,0.014,0.0,0.819,0.18100000000000005,0,0.0025340000000000007
1510,"Olive oil, blended",218922,2498409,0.019739,0.007,0.124,0.818,0.18200000000000005,0,0.0012740000000000004
2303,Starch residues,3055876,406616706,0.037969,0.004,0.146,0.824,0.17600000000000005,0,0.0007040000000000002
7310,"Tanks etc. < 300 liters, iron or steel",5008181,64061404,0.055983,0.003,0.21,0.81,0.18999999999999995,0,0.0005699999999999999
8405,Water gas generators,1821668,90998552,0.159488,0.002,0.243,0.821,0.17900000000000005,0,0.0003580000000000001
7405,Master alloys of copper,0,1555837,0.0,0.002,0.252,0.84,0.16000000000000003,0,0.0003200000000000001
2711,Petroleum gases,8470078602,2267267691,1.865981,-2.322,-0.0,0.697,0.30300000000000005,1,0.0
2618,Granulated iron or steel slag,13315589,375583,1.148518,0.619,0.0,0.776,0.22399999999999998,1,0.0
2620,"Slag, ash and residues containing metals",544913006,1782954,6.695615,-0.724,0.0,0.776,0.22399999999999998,1,0.0
2701,Coal,29162320665,2981311819,14.844008,-2.192,-0.0,0.704,0.29600000000000004,1,0.0
2702,Lignite,6738542749,179446,70.177773,-1.555,0.0,0.623,0.377,1,0.0
2615,Zirconium ore,132386821,3317497,6.080097,-3.488,-0.0,0.656,0.344,1,0.0
2616,Precious metal ores,808480827,556950,4.224754,-2.253,-0.0,0.697,0.30300000000000005,1,0.0
2603,Copper ore,7538236342,1378321,6.080266,-2.579,-0.0,0.692,0.30800000000000005,1,0.0
2814,Ammonia,570751043,18404442,7.03828,-0.985,0.0,0.717,0.28300000000000003,1,0.0
2817,Zinc oxide or peroxide,28916821,17204529,1.609205,-0.112,0.0,0.757,0.243,1,0.0
2818,Aluminum oxide,2012472065,518570057,7.606238,0.139,0.0,0.686,0.31399999999999995,1,0.0
2713,Petroleum coke,991830488,354271005,3.607266,-0.725,-0.0,0.745,0.255,1,0.0
2714,"Bitumen and asphalt, natural",6066656,2513007,1.195219,-0.694,0.0,0.747,0.253,1,0.0
2715,Bituminous mixtures,171943539,8144584,6.769554,-0.638,0.0,0.756,0.244,1,0.0
2403,Other manufactured tobacco,169225314,129495202,1.286817,-0.604,0.0,0.761,0.239,1,0.0
2505,Natural sands,48111546,4687651,1.461492,-1.002,0.0,0.728,0.272,1,0.0
8506,Primary cells and primary batteries,510749732,151046048,4.896342,0.377,0.0,0.76,0.24,1,0.0
8510,Electric shavers and hair clippers,271259380,103591645,4.206369,1.229,0.0,0.771,0.22899999999999998,1,0.0
8478,Machinery for preparing tobacco,34353579,90460393,2.684713,-0.234,0.0,0.749,0.251,1,0.0
4823,Other paper cut to size,654901568,121628437,3.166954,0.254,0.0,0.778,0.22199999999999998,1,0.0
1804,Cocoa butter,1591805870,28026057,10.486338,-1.852,0.0,0.721,0.279,1,0.0
7605,Aluminum wire,67586263,27942977,1.072911,-0.547,0.0,0.751,0.249,1,0.0
3401,Soap,872104065,48759038,8.524083,-1.08,-0.0,0.732,0.268,1,0.0
3404,Artificial and prepared waxes,118965403,57601667,2.602623,0.684,0.0,0.776,0.22399999999999998,1,0.0
3904,Polymers of vinyl chloride,341587859,149729042,1.418153,0.28,0.0,0.794,0.20599999999999996,1,0.0
3812,Stabilizers for rubber or plastic,128194970,187176308,2.048293,0.692,0.0,0.799,0.20099999999999996,1,0.0
3817,Mixed alkylbenzenes,36756150,17144823,1.30689,0.199,0.0,0.758,0.242,1,0.0
3805,Turpentines,48224069,4391768,12.900518,-0.066,0.0,0.737,0.263,1,0.0
2916,Unsaturated acyclic monocarboxylic acids,114630235,207305164,1.022271,0.927,0.0,0.776,0.22399999999999998,1,0.0
2917,Polycarboxylic acids,218820902,157355802,1.121296,0.927,0.0,0.752,0.248,1,0.0
3215,Ink,184551533,137189229,1.251462,0.472,0.0,0.785,0.21499999999999997,1,0.0
3301,Essential oils,224864563,147553239,3.210882,-1.044,-0.0,0.741,0.259,1,0.0
7112,Scrap of precious metal,1861313133,147546,7.036511,-0.75,0.0,0.756,0.244,1,0.0
7113,Jewelry of precious metal,4591695466,149619573,2.964315,-0.036,0.0,0.767,0.23299999999999998,1,0.0
7101,Pearls,98470644,99241,12.19628,-0.21,0.0,0.718,0.28200000000000003,1,0.0
7304,"Tubes, seamless, of iron or steel",417373079,752332028,1.27231,0.128,0.0,0.789,0.21099999999999997,1,0.0
7305,"Other tubes and pipes, diameter > 406.4 mm, of iron or steel",805331564,460647322,6.941039,-0.008,0.0,0.751,0.249,1,0.0
4703,"Chemical woodpulp, soda or sulfate",2382029758,563397178,5.068844,0.362,0.0,0.75,0.25,1,0.0
4706,Pulps of recovered paper fibers,52043058,61833520,1.977474,0.217,0.0,0.664,0.33599999999999997,1,0.0
4802,Paper used for graphic purposes,1168050483,46081000,8.037488,0.647,0.0,0.781,0.21899999999999997,1,0.0
4803,Tissue,686904566,9166812,10.78336,-0.494,0.0,0.754,0.246,1,0.0
4601,Products of plaiting materials,14387158,1563545,2.156954,-1.24,-0.0,0.692,0.30800000000000005,1,0.0
4602,Basketwork,78399915,1293425,3.043565,-0.987,0.0,0.728,0.272,1,0.0
4702,"Chemical woodpulp, dissolving grade",1127597414,395728487,13.727496,0.448,0.0,0.758,0.242,1,0.0
4414,Wooden frames,32256633,827962,2.732241,0.379,0.0,0.766,0.23399999999999999,1,0.0
4418,Wood carpentry for construction,472033103,14735625,2.503811,-0.317,0.0,0.776,0.22399999999999998,1,0.0
4419,Wooden kitchenware,29193505,9599085,1.126787,-0.167,0.0,0.721,0.279,1,0.0
4420,"Wood marquetry, ornaments, etc.",53397241,2388207,2.349028,-0.668,0.0,0.734,0.266,1,0.0
4421,Other articles of wood,138771281,50390658,1.381608,-0.332,0.0,0.761,0.239,1,0.0
4905,Maps,3918742,128135,2.595411,0.334,0.0,0.787,0.21299999999999997,1,0.0
4907,Unused stamps,24283965,5381040,1.077809,-1.506,0.0,0.752,0.248,1,0.0
2513,Natural abrasives,7324796,6844137,1.662799,-0.606,0.0,0.709,0.29100000000000004,1,0.0
2402,Cigars and cigarettes,1379191197,101816111,5.355683,-1.113,0.0,0.753,0.247,1,0.0
8407,Spark-ignition reciprocating internal combustion piston engines,671373048,246534724,1.056317,0.948,0.0,0.805,0.19499999999999995,1,0.0
5513,Woven fabrics of < 85% synthetic staple fibers weighing < 170 g/m2,50574228,36424398,2.612655,-0.716,0.0,0.683,0.31699999999999995,1,0.0
5515,Other woven fabrics of synthetic staple fibers,86987467,129585746,1.68945,0.043,0.0,0.765,0.235,1,0.0
5504,"Artificial staple fibers, not processed for spinning",789772233,54980727,20.135412,0.833,0.0,0.728,0.272,1,0.0
5508,Synthetic staple fibers sewing thread,10150797,17041409,1.322799,-0.473,0.0,0.718,0.28200000000000003,1,0.0
5509,"Yarn of synthetic staple fibers, not for retail sale",352164685,58257174,6.050696,-0.356,0.0,0.735,0.265,1,0.0
5510,"Yarn of artificial staple fibers, not for retail sale",220629082,4716655,14.93159,0.39,0.0,0.753,0.247,1,0.0
5503,Synthetic staple fibers,247159868,164275696,3.070644,-0.384,0.0,0.752,0.248,1,0.0
6101,"Men's overcoats, knit",80187370,2009577,2.390362,-0.784,0.0,0.731,0.269,1,0.0
6102,"Women's overcoats, knit",83461061,2249405,1.57929,-0.848,0.0,0.725,0.275,1,0.0
6103,"Men's suits, knit",322931367,38116609,1.823002,-0.979,-0.0,0.698,0.30200000000000005,1,0.0
6104,"Women's suits, knit",768095221,65803539,1.649402,-0.857,-0.0,0.704,0.29600000000000004,1,0.0
6105,"Men's shirts, knit",179196170,23424934,1.502051,-1.143,-0.0,0.679,0.32099999999999995,1,0.0
5902,Tire cord fabric,61184238,99920786,1.969964,1.011,0.0,0.762,0.238,1,0.0
6216,Gloves,52014892,3418901,3.739096,-0.304,0.0,0.741,0.259,1,0.0
6205,Men's shirts,404072840,18543095,2.59097,-0.988,0.0,0.712,0.28800000000000003,1,0.0
6206,Women's shirts,435110411,22764192,3.014756,-0.696,0.0,0.73,0.27,1,0.0
6207,Men's undergarments,21536565,1284369,1.309731,-0.703,0.0,0.716,0.28400000000000003,1,0.0
6208,Women's undergarments,96692200,9692063,2.567901,-0.75,0.0,0.707,0.29300000000000004,1,0.0
6209,Babies' garments,48645890,1977823,2.097994,-0.681,0.0,0.728,0.272,1,0.0
6210,Garments made of textile felts and nonwoven fabric,210260850,13727404,1.520788,-0.612,0.0,0.734,0.266,1,0.0
6211,Activewear,217530211,20508920,1.265857,-0.775,0.0,0.731,0.269,1,0.0
6212,Brassieres,388275437,115147464,2.692854,-0.666,0.0,0.702,0.29800000000000004,1,0.0
6114,"Other garments, knit",123856701,55413599,1.125323,-0.797,-0.0,0.708,0.29200000000000004,1,0.0
6116,"Gloves, knit",85318845,16985409,1.24346,-0.276,0.0,0.7,0.30000000000000004,1,0.0
6201,"Men's overcoats, not knit",283331512,8485666,1.441459,-0.587,0.0,0.732,0.268,1,0.0
6203,Men's suits and pants,746116800,64277229,1.237323,-1.024,-0.0,0.709,0.29100000000000004,1,0.0
6204,Women's suits and pants,909208665,107766524,1.025259,-0.765,0.0,0.729,0.271,1,0.0
6106,"Women's shirts, knit",238717754,4906800,4.275423,-1.132,-0.0,0.703,0.29700000000000004,1,0.0
6108,"Women's undergarments, knit",197673811,53390225,1.107144,-0.854,-0.0,0.692,0.30800000000000005,1,0.0
6110,"Sweaters, pullovers, sweatshirts etc., knit",924598702,55614287,1.223449,-0.967,0.0,0.719,0.281,1,0.0
6111,"Babies' garments, knit",111491446,7882451,1.247037,-0.937,-0.0,0.711,0.28900000000000003,1,0.0
6112,"Activewear, knit",118937309,3849017,1.780777,-0.535,0.0,0.738,0.262,1,0.0
8443,Printers and copiers,143392669,181881233,1.021407,0.864,0.0,0.8,0.19999999999999996,1,0.0
4813,Cigarette paper,89182787,70346575,3.140471,0.24,0.0,0.779,0.22099999999999997,1,0.0
4816,Other carbon paper,36599731,5568463,7.333638,-0.071,0.0,0.759,0.241,1,0.0
5402,Synthetic filament yarn,290995805,604779781,1.387024,0.284,0.0,0.756,0.244,1,0.0
5403,Artificial filament yarn,33445652,10996203,1.71927,0.726,0.0,0.782,0.21799999999999997,1,0.0
5203,"Cotton, carded or combed",19967774,1980283,8.150847,-1.148,0.0,0.721,0.279,1,0.0
5205,Cotton yarn of > 85%,204950285,90026637,1.493101,-1.823,-0.0,0.676,0.32399999999999995,1,0.0
5206,Cotton yarn of < 85%,77339721,28274857,4.239575,-0.631,0.0,0.711,0.28900000000000003,1,0.0
5210,Woven fabrics of cotton of < 85% weighing < 200 g/m2,41814372,60707414,2.25994,-0.462,0.0,0.731,0.269,1,0.0
5202,Cotton waste,10759595,872275,1.919767,-1.877,-0.0,0.704,0.29600000000000004,1,0.0
8543,Electrical machines with individual functions n.e.c.,1507940781,1135187485,1.333909,1.03,0.0,0.772,0.22799999999999998,1,0.0
8528,Monitors and projectors,1305992176,534725064,1.39507,0.494,0.0,0.761,0.239,1,0.0
8532,Electrical capacitors,552955099,313673322,1.636827,1.164,0.0,0.751,0.249,1,0.0
8533,Electrical resistors,132861912,99702171,1.156405,1.108,0.0,0.79,0.20999999999999996,1,0.0
8522,Parts and accessories for video or sound equipment,121758848,24513803,4.926369,1.513,0.0,0.731,0.269,1,0.0
2523,Cements,370127289,3864792,2.259212,-1.533,-0.0,0.732,0.268,1,0.0
2517,Gravel,54899287,4965989,1.558424,-0.351,0.0,0.768,0.23199999999999998,1,0.0
